,district name,district code,1. Under-Developed_BF,2. Moderately-Developed_BF,3. Developed_BF,1. Under-Developed_FC,2. Moderately-Developed_FC,3. Developed_FC,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Water,Evergreen Needleleaf forest,Evergreen Broadleaf forest,Deciduous Needleleaf forest,Deciduous Broadleaf forest,Mixed forest,Closed shrublands,Open shrublands,Woody savannas,Savannas,Grasslands,Permanent wetlands,Croplands,Urban and built-up,Cropland/Natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,No_HH,ELG_POP,BF_RUD,BF_INT,BF_ADV,CHH_RUD,CHH_INT,CHH_ADV,FC_RUD,FC_INT,FC_ADV,MSL_INT,MSL_ADV,MSW_RUD,MSW_INT,MSW_ADV,EMP_AL,EMP_NAL,EMP_UN,ASSET_TV,ASSET_COMPUTER,ASSET_MOBILE,ASSET_NONE,ASSET_VEHICLE,EMP_F,LIT%,MSL,MSW,CHH,FC,BF,EMP_AG_NONAG,Asset,EMP_FEMALE,LIT
173,Bathinda,46,0.01,0.70,0.29,0.10,0.37,0.53,0,0,0,0,0,0,9,32,62,133,233,336,377,588,420,299,307,224,195,144,140,96,98,71,59,60,51,40,57,25,25,23,32,17,23,13,27,27,17,9,15,11,21,7,16,8,5,10,12,12,9,4,7,13,9,4,11,10,9,8,11,12,17,36,0,0,0,0,0,0,0,16,0,0,2,0,15326.1451,298.9843137,0,0,0,374542,1675362,10.86565646,40.46046131,48.28670563,52.66157067,41.00587411,6.337722071,19.18596366,25.49646688,55.01702025,2.490029423,96.58632623,2.891113146,35.10176429,61.98724629,14.19472329,21.68003094,57.15725915,0.800119004,0.152835292,0.654055334,0.053217396,0.576663736,8.797024166,70.74524789,3. Developed,3. Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. High Unemployement,3. High Asset Ownership,1. Low Female Emp,2. Moderate Literacy
174,Faridkot,45,0.02,0.48,0.49,0.05,0.27,0.68,0,0,0,0,0,0,5,14,72,146,492,5,295,357,114,0,87,68,39,24,16,16,11,13,10,10,9,10,7,6,4,7,6,7,2,4,6,6,6,5,4,9,6,2,5,2,3,3,6,2,4,4,1,2,5,5,3,3,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6642.521569,122,0,0,0,189772,849441,12.07574194,23.61195487,63.15166884,48.67169762,43.4467951,7.890777881,17.87268459,18.82660456,62.93870171,2.270657421,96.622106,3.560124781,50.73249742,45.74788114,11.63471036,23.62777403,59.61308672,0.810920715,0.138441852,0.61917648,0.049477009,0.592761156,6.631890855,72.95962874,3. Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL,3. High Asset Ownership,1. Low Female Emp,2. Moderate Literacy
175,Mansa,47,0.11,0.60,0.29,0.15,0.60,0.25,0,0,0,0,0,0,4,34,99,224,407,427,400,320,220,177,127,79,72,42,35,34,17,19,21,22,19,16,14,8,10,12,6,8,10,8,5,5,5,4,8,3,1,5,3,3,4,9,1,4,1,1,3,2,3,3,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10168.95294,67,0,0,0,182027,830627,29.21143676,33.34169491,36.69840518,51.08883407,42.13269625,6.783446412,22.00002527,42.20450318,35.44528284,3.042564565,95.66027732,3.720474435,47.75308004,48.52789806,18.62641113,17.16582774,53.43866742,0.721353937,0.086338158,0.661566339,0.088747252,0.442103446,13.12875695,64.27385577,3. Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
176,Fatehabad,78,0.04,0.67,0.29,0.18,0.50,0.32,0,0,0,0,0,1,18,49,91,131,196,259,365,423,384,303,230,183,122,79,49,42,31,28,23,23,19,6,10,11,8,15,10,8,5,1,7,6,9,4,6,5,2,8,4,5,4,2,1,4,5,3,3,6,1,2,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10984.56863,102.4196078,0,0,0,216137,978810,21.2200359,40.84676802,37.81328509,52.3402726,42.21474158,5.446944299,28.91586401,33.84551558,37.05201747,9.513740822,88.68744037,3.281802746,21.11810472,75.59472464,17.81867778,16.5601087,56.52312502,0.644138829,0.09007181,0.685090151,0.102112151,0.404429399,11.6028647,69.53596714,3. Developed,3. Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
177,Sirsa,79,0.01,0.71,0.28,0.26,0.47,0.27,83,0,0,0,0,21,124,220,320,525,435,568,579,539,492,292,291,194,168,128,86,67,62,60,37,44,30,26,21,20,16,11,11,12,11,16,8,12,13,9,9,7,4,7,9,5,9,4,5,6,6,5,6,0,1,7,4,7,4,3,4,8,11,0,0,0,0,0,0,0,0,182.6705882,0,0,0,0,19245.68627,143.6941176,0,0,1,309647,1419524,9.08974542,48.15539146,42.66682545,56.6722526,38.18591299,5.139849571,30.28737627,31.14773306,38.33040947,7.610454485,91.34428494,3.258782743,11.10979955,85.6102704,17.24113153,17.43316774,57.22065988,0.6661021,0.115049705,0.686994429,0.090581708,0.447059732,10.48140081,70.88002739,3. Developed,3. Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
178,Hisar,80,0.11,0.40,0.49,0.28,0.40,0.32,88,0,0,0,0,57,210,370,487,555,529,497,480,415,346,259,206,186,118,85,72,70,59,40,37,24,26,23,31,13,18,12,13,5,11,15,20,8,14,8,11,10,8,8,13,7,11,13,5,9,10,6,5,5,5,3,6,15,11,6,4,7,12,15,0,0,0,0,0,0,0,93.35686275,0,0,0,0,18948.77255,277.5921569,0,0,0,505923,2285058,21.75321165,20.11421956,57.80393775,57.74220366,38.12380263,4.113792415,27.48502994,23.6698804,48.64089357,8.125220439,90.6794779,6.675071898,24.61263987,68.70145832,13.59694152,20.36175887,57.21727851,0.69599913,0.150198119,0.711825238,0.081365056,0.439749665,11.01026757,76.1515025,3. Developed,3. Developed,2. Moderately-Developed,3. Developed,3. Developed,1. High Unemployement,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
179,Mahendragarh,84,0.53,0.16,0.31,0.20,0.52,0.28,0,0,0,0,0,2,23,53,88,141,174,246,296,259,254,229,184,152,93,64,51,30,37,20,10,16,14,12,6,8,4,8,3,7,10,4,5,2,3,4,2,4,3,2,2,3,3,4,3,0,1,3,0,2,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8708.019608,77.79607843,0,0,0,196302,927962,51.34156096,13.72294679,34.75957759,56.25437948,40.76249605,2.99014172,25.49609683,42.02221628,32.3074635,16.92339711,82.30012583,12.00078247,21.79465263,66.2068685,10.75033245,15.73135538,59.13582668,0.555200874,0.092830873,0.69865764,0.12620094,0.342523739,12.07872736,78.35105317,3. Developed,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
180,Jhunjhunun,103,0.33,0.05,0.63,0.54,0.04,0.41,58,0,0,0,0,157,302,29,440,1205,10,624,707,1493,611,4,456,368,247,216,158,93,82,67,45,47,77,26,0,29,13,22,18,15,18,15,17,9,11,8,9,11,4,5,9,7,9,6,7,4,9,9,4,1,8,2,5,7,7,4,1,3,3,1,0,0,0,0,0,0,0,1111.72549,0,0,30.12156863,0,25543.12941,268.9960784,2,0,0,467593,2271703,41.07781554,5.577009066,53.24648102,73.15516015,24.6873129,2.162323645,53.29332389,5.593562992,40.94613991,19.13368464,80.37147648,11.13424239,23.08742453,65.77477956,15.01904078,16.52971361,54.37141211,0.528021668,0.073672446,0.673260926,0.127710259,0.214345027,16.68836111,74.57713442,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,3. Developed,1. High Unemployement,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
181,Churu,102,0.38,0.10,0.52,0.76,0.01,0.22,7603,0,0,0,423,527,4884,437,1500,1466,123,373,148,205,39,80,68,87,8,42,29,18,20,28,17,12,13,16,16,12,12,11,12,11,10,8,12,10,6,6,3,10,8,8,8,8,7,6,4,7,3,3,2,4,10,3,3,6,3,8,5,4,0,0,0,0,0,0,0,0,0,35478.21961,0,0,298.3843137,0,27045.87843,318,66,0,183.4196078,461397,2317401,34.66426245,10.83159708,54.37394825,60.66805007,35.11767068,4.221002954,64.29192951,3.277323433,32.31509459,26.50636653,72.6433282,12.80820248,5.686958086,81.50613181,19.15119567,15.54737398,52.25707592,0.45737953,0.055176533,0.692614644,0.163403412,0.136253472,16.82665193,68.330125,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,3. Developed,1. High Unemployement,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
182,Sikar,111,0.50,0.12,0.38,0.74,0.01,0.24,130,0,0,0,60,4,421,875,1508,488,1079,1034,1396,230,563,510,391,407,60,245,80,17,75,62,43,42,44,33,29,23,28,16,17,10,20,18,15,13,11,5,8,13,8,8,7,8,3,8,5,3,5,2,7,4,2,0,4,5,2,6,3,0,11,7,0,0,0,0,0,0,0,2347.678431,2,0,478.2627451,0,31793.43529,253.4980392,1,0,0,585291,3066793,40.98987991,13.20503271,45.68083705,68.23553942,29.46588227,2.313127487,56.61414732,2.848055924,40.31481144,18.72248369,80.60888669,9.021108816,26.71679148,64.26441992,12.06967669,17.92403335,58.85098864,0.5489855,0.077248581,0.752759868,0.096743121,0.258271142,12.47697513,72.74700314,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,3. Developed,1. High Unemployement,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
183,Hanumangarh,100,0.10,0.82,0.08,0.37,0.54,0.09,4391,0,0,0,5,258,1135,1342,1379,1017,906,673,486,344,259,193,156,101,78,65,25,42,36,31,25,19,23,21,13,19,19,15,5,13,11,9,12,16,9,5,10,5,8,9,6,5,13,7,13,8,7,3,5,1,4,4,2,4,2,3,3,1,0,0,0,0,0,0,0,0,0,18370.64314,0,0,76,0,26705.47843,277.5137255,5,0,261.3098039,404003,1847185,14.02388596,63.10177771,22.59294485,62.23412697,35.14006332,2.635039344,43.78523056,32.33573167,23.73780195,21.83874154,77.19269634,14.69871164,7.53753784,77.75802803,23.33399199,17.0138887,48.51019254,0.469763635,0.060872303,0.669712339,0.161453529,0.246817654,18.49419522,68.51365727,3. Developed,3. Developed,1. Under-Developed,2. Moderately-Developed,2. Moderately-Developed,2. High AL,2. Mod Asset Ownership,3. High Female Emp,2. Moderate Literacy
184,Bikaner,101,0.71,0.10,0.19,0.69,0.16,0.14,29595,0,0,0,13,1265,2941,1803,1179,752,461,310,251,201,158,111,95,71,63,55,48,41,23,28,29,32,19,23,17,21,9,29,16,17,15,16,11,11,5,15,12,6,10,9,5,7,8,6,7,6,9,7,6,7,2,8,8,7,8,8,12,8,13,66,0,0,0,0,0,0,0,77172.14902,0,0,649.545098,0,12919.2549,625,56.54509804,0,46247.16078,523670,2648639,36.74936544,8.007118987,47.81057364,58.72565375,38.08835755,3.186280482,41.42993775,16.76475968,41.56733401,28.52707354,69.51609162,22.19665667,8.330880898,69.45791854,16.59195534,20.31786891,53.26380832,0.476785884,0.101022073,0.683644329,0.13692589,0.304172083,14.46086084,68.46165144,2. Moderately-Developed,3. Developed,2. Moderately-Developed,3. Developed,3. Developed,1. High Unemployement,2. Mod Asset Ownership,2. Moderate Female Emp,1. Low Literacy
185,Ganganagar,99,0.11,0.80,0.09,0.35,0.55,0.10,2900,0,0,0,0,288,1207,2043,3993,116,1097,1113,281,13,184,132,107,78,68,62,46,40,50,37,37,28,33,35,39,1,22,16,30,0,13,15,14,12,8,13,6,8,9,9,7,11,6,3,2,7,8,0,6,3,2,7,2,2,4,3,5,5,7,7,0,0,0,0,0,0,0,12941.42353,0,0,7,0,33073.51373,316.2941176,15.8745098,0,2868.611765,542263,2383679,12.65441566,52.23860156,34.4215519,59.87662758,37.21687262,2.905104165,31.26752904,32.89130588,35.54808294,17.42774005,81.48919399,14.24476204,6.529504687,79.20381992,15.62420947,22.91797679,50.7046041,0.564679759,0.094211233,0.652201373,0.129326085,0.338783714,15.1159615,72.50254753,3. Developed,3. Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. High Unemployement,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
186,Muktsar,44,0.10,0.53,0.37,0.18,0.24,0.58,0,0,0,0,0,0,0,13,56,139,251,321,368,419,368,308,226,208,149,115,84,61,56,57,44,30,17,15,19,10,7,10,10,8,6,7,7,3,7,8,5,5,7,3,6,5,2,9,2,5,5,1,2,6,8,10,3,1,2,5,5,6,4,1,0,0,0,0,0,0,0,6.356862745,0,0,0,0,11926.12157,169.8078431,3,0,0,224596,1019830,19.87045139,30.58215908,49.29095487,42.81296995,47.20450587,9.982510374,27.26601498,20.80210689,51.56844646,2.22128444,96.75568844,2.96203984,41.35615728,55.67243228,17.15834992,18.7642058,58.59947246,0.774232996,0.099911365,0.642427937,0.069641209,0.50319816,7.427022151,68.10301717,3. Developed,3. Developed,3. Developed,3. Developed,2. Moderately-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
187,Firozpur,43,0.13,0.39,0.48,0.17,0.45,0.38,5,0,0,0,0,4,139,15,334,678,863,1398,332,603,502,401,288,387,48,158,107,76,76,70,44,48,35,31,29,25,27,19,15,13,11,11,15,15,6,11,8,6,12,11,11,10,11,8,3,9,5,12,4,9,8,3,11,10,7,4,9,17,12,5,1,2,0,0,0,4,0,5,0,0,2,31.36078431,23579.04706,311.6862745,317.1882353,0,0,509999,2337810,22.41472826,22.65792953,52.93453928,44.44958774,46.47245897,9.071965827,23.39096606,27.85480148,48.46426483,3.616306503,94.63289399,3.574579558,44.57938898,51.82625809,14.50776582,20.42796463,58.36124407,0.77219203,0.104776363,0.643449554,0.062854643,0.520009876,8.252766478,71.29741082,3. Developed,2. Moderately-Developed,3. Developed,3. Developed,2. Moderately-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
188,Amritsar,49,0.16,0.16,0.68,0.01,0.55,0.44,0,0,0,0,0,0,6,12,33,45,42,84,234,245,236,343,430,325,185,188,168,99,112,45,71,67,41,33,34,23,22,27,32,22,23,24,23,11,14,13,17,10,8,11,8,11,10,8,4,10,10,8,9,11,9,3,9,13,12,13,9,14,25,90,0,0,0,0,0,4,0,2,0,0,7.811764706,0,11996.73333,473.9647059,58,0,0,1469569,6475272,21.98362806,5.515621519,71.73915767,40.17675876,53.19961928,6.655286686,6.341283125,30.13568706,63.14933814,3.147999311,96.20771777,2.861707276,54.18138495,42.94934127,4.078052629,32.09970176,58.64780661,0.869199733,0.141302438,0.63049205,0.036648724,0.551857572,7.922076478,81.26594528,3. Developed,2. Moderately-Developed,3. Developed,3. Developed,3. Developed,3. High Non-AL,3. High Asset Ownership,1. Low Female Emp,2. Moderate Literacy
189,Gurdaspur,35,0.39,0.09,0.52,0.09,0.24,0.67,147,0,0,0,0,94,148,14,382,33,692,49,482,491,713,116,275,227,177,218,74,14,105,35,1,28,26,32,25,27,12,24,21,16,29,12,16,12,14,15,30,11,0,7,11,15,11,10,5,9,8,1,7,8,2,6,5,7,3,2,6,10,4,0,29.0745098,1.250980392,0,0,0,781.8627451,26.61960784,5.325490196,80.30588235,0,30.83137255,4.094117647,15562.6,201.027451,400.1098039,0,2.090196078,656086,3002043,30.59368177,5.578245078,61.82920852,48.59421128,44.51888472,6.894217374,12.98608429,19.80146429,66.93843063,2.777045235,96.4580459,1.755357834,59.1751967,39.0668766,7.331040895,24.10738287,62.64943573,0.869797053,0.119712497,0.549172755,0.039940947,0.568488931,5.979328078,82.25102039,3. Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL,2. Mod Asset Ownership,1. Low Female Emp,3. High Literacy
190,Tarn Taran,50,0.09,0.31,0.61,0.01,0.61,0.38,0,0,0,0,0,5,9,13,32,89,39,61,54,135,209,378,356,302,352,303,229,151,118,52,63,51,39,34,25,17,18,12,16,8,10,3,4,2,13,6,7,4,6,4,1,7,3,3,2,4,5,2,0,3,0,1,1,1,3,0,2,0,0,0,0.031372549,0,0,0,0,0,0,0,0,0,0,16.54901961,11112.37255,111.7803922,1,0,0,230173,1107964,29.8824797,20.06293093,49.23533603,39.24488884,52.90081765,7.846663597,7.520372502,48.60483853,43.53257767,4.284973477,93.54589461,2.829022952,81.5192868,15.65737293,15.86585846,16.55297465,61.41111083,0.813976713,0.075341869,0.702240415,0.058673198,0.513689569,6.718449336,68.79384168,3. Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,3. Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
191,Kapurthala,36,0.10,0.20,0.70,0.03,0.24,0.73,4,0,0,0,0,14,10,29,100,236,256,525,175,126,100,0,129,51,49,34,0,70,0,23,51,0,39,0,18,17,20,0,10,7,19,7,14,10,6,7,6,11,6,9,4,7,2,6,5,5,2,3,4,4,2,7,5,2,3,7,2,5,3,2,1.968627451,0,0,0,0,1,0,0.670588235,0,1,1.654901961,49.03921569,7620.317647,127.4509804,1.921568627,0,0,228258,982885,13.79312226,9.667092501,76.13381612,58.31437496,36.59112758,5.104028775,7.145594897,19.95392538,72.47749696,1.477813264,97.97126147,1.158250313,37.4666395,61.37184808,9.273617972,25.37855395,60.59864582,0.881908073,0.167269029,0.658317952,0.028114883,0.702052844,6.867944877,80.61156697,3. Developed,3. Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL,3. High Asset Ownership,1. Low Female Emp,2. Moderate Literacy
192,Jalandhar,37,0.04,0.16,0.80,0.04,0.29,0.67,0,0,0,0,0,0,0,0,98,0,494,6,448,731,3,241,327,0,110,90,88,82,73,56,48,62,0,68,0,23,50,0,25,41,0,19,22,12,11,12,25,0,14,6,7,11,7,5,8,11,4,6,9,9,9,4,5,6,12,9,10,9,15,110,0,0,0,0,0,0,0,3,0,0,0,0,11677.15294,456,88.0745098,0,0,1264003,5328417,13.89342517,3.784878992,81.97975709,56.82763981,38.96957483,4.201928872,7.896085136,22.27175466,69.30934753,1.830481019,97.94567054,0.552208658,31.96883647,67.44148534,3.059745512,33.29814465,59.60415636,0.891923393,0.179668812,0.658100116,0.02670253,0.664981083,7.37327803,84.78377349,3. Developed,3. Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL,3. High Asset Ownership,1. Low Female Emp,3. High Literacy
193,Hoshiarpur,38,0.26,0.12,0.63,0.19,0.04,0.77,419,0,0,0,1,152,286,275,205,345,425,511,496,381,254,161,134,101,64,44,40,42,19,24,24,16,17,12,10,16,11,4,7,7,6,8,6,10,4,9,4,3,3,5,3,3,3,5,2,1,1,3,2,2,3,1,2,1,1,7,3,1,6,0,0,0,0,0,0,1875.866667,7,0,381.5803922,0.843137255,2.047058824,3.215686275,12650.6,142.9372549,798.772549,0,0.968627451,409157,1718988,31.7400504,6.944509809,60.77578387,55.45482956,38.6375995,5.897847281,24.58104444,9.305339271,65.76310756,2.299372124,97.27257874,1.979245131,39.56223088,58.45498403,7.958752475,21.76472436,64.25361899,0.872005873,0.124337406,0.587483069,0.03403844,0.629933351,6.365896679,85.14096666,3. Developed,3. Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL,2. Mod Asset Ownership,1. Low Female Emp,3. High Literacy
194,Kathua,7,0.84,0.01,0.15,0.67,0.00,0.32,1455,0,0,0,4,177,229,196,142,110,99,91,88,60,58,56,63,42,50,43,32,32,31,37,14,15,15,10,8,9,11,3,6,5,10,9,3,4,2,4,3,3,4,4,5,2,0,2,3,2,0,2,1,1,4,2,0,0,0,0,0,0,0,0,65.91372549,86.51764706,0,2,0,2871.043137,120.7764706,33,878.8117647,13,628.4352941,48.85882353,5039.094118,39,1387.741176,0,3.901960784,147959,659429,68.66437054,1.876415088,28.05236045,63.0576876,33.65695294,3.282666144,60.52743801,2.390314885,36.82714265,5.232342068,94.16319656,17.87477477,27.02030495,55.08504315,8.949864201,18.56136142,63.03650583,0.626546651,0.067355917,0.663663042,0.134656513,0.297405916,6.89369136,75.68866398,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
195,Samba,22,0.80,0.01,0.19,0.39,0.02,0.60,131,0,0,0,1,56,208,49,75,51,30,43,25,76,63,53,47,59,43,27,29,35,53,37,27,15,7,10,14,8,8,6,9,6,7,5,7,7,4,4,6,2,1,1,1,1,3,1,0,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.1019608,6,1,23.19607843,0,0,0,3940.592157,12,246.1529412,0,0,76047,328050,61.28411903,2.309363946,34.79629966,70.4987705,26.8423738,2.667497732,35.19562639,5.255076466,58.96311755,2.128936053,97.6607953,7.259797231,37.13559509,55.5896301,4.898338668,22.67885993,66.42706904,0.778785225,0.078274659,0.706248583,0.081415151,0.367349626,3.768023167,82.46669715,3. Developed,3. Developed,1. Under-Developed,3. Developed,1. Under-Developed,3. High Non-AL,2. Mod Asset Ownership,1. Low Female Emp,3. High Literacy
196,Jammu,21,0.73,0.02,0.25,0.31,0.08,0.62,80,0,0,0,50,55,285,42,113,284,128,116,85,5,114,5,73,58,106,2,74,145,1,161,1,65,73,37,31,36,31,22,24,19,29,21,28,16,8,16,15,15,15,22,11,12,11,7,11,7,8,6,8,7,9,11,11,6,8,11,16,23,25,69,0,0,0,0,0,691.8352941,25.84313725,15.99215686,255.2,0,19.02745098,0,6994.784314,565.2784314,1008.203922,0,0,571832,2509057,30.70565428,2.104181648,64.04423222,69.59820122,26.66855702,3.768865506,18.04598239,5.830941081,75.72999185,1.407037557,98.33158113,3.687040774,25.78771475,70.52673163,2.809940149,29.23696034,61.95506918,0.847052855,0.207089911,0.600903563,0.062397194,0.629487448,7.153922769,86.05607605,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL,3. High Asset Ownership,1. Low Female Emp,3. High Literacy
197,Udhampur,19,0.82,0.00,0.18,0.76,0.00,0.24,2145,0,0,0,1,163,323,157,127,61,68,30,29,39,16,16,12,8,11,8,6,5,7,4,8,4,3,4,1,5,2,3,3,1,2,5,1,2,3,3,6,3,2,2,2,0,1,3,3,4,2,2,5,4,1,1,2,0,0,0,0,0,0,0,2,926.9607843,0,2,3,2446.137255,190.4980392,26,1254.313725,14,1334.752941,31.69411765,4268.65098,23,933.0627451,0,5,126559,599868,66.840122,0.559781604,32.06864545,63.35462512,34.74473566,1.915299584,61.11981921,1.740411192,36.79956937,11.83499079,84.20101613,36.13065843,4.888731738,58.9747675,10.42529356,23.97277401,49.44037688,0.512692452,0.09594145,0.610018063,0.176969287,0.224828049,14.7874199,72.82452139,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,3. High Non-AL,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
198,Doda,16,0.74,0.00,0.25,0.90,0.00,0.10,2632,0,0,0,7,94,0,33,14,32,12,0,11,11,5,4,7,4,5,4,2,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.407843137,3256.035294,0,6,0,2515.603922,230.3411765,179.7490196,501.3058824,34.56078431,1602.858824,84.21176471,1086.67451,0,433.5411765,0,20.83921569,86355,367352,65.04705228,1.791644954,29.02217359,44.0284419,54.22852991,1.743931446,80.64793353,2.91115859,16.31076834,10.06789879,81.26151931,14.61141798,0.262632158,85.12135024,7.633278164,16.6115878,55.83010301,0.282069423,0.044008893,0.58610033,0.289999386,0.055702345,14.2773144,66.31677519,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
199,Ramban,17,0.75,0.00,0.25,0.81,0.00,0.19,1078,0,0,0,2,111,96,53,40,59,11,17,17,17,10,15,8,5,3,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.078431373,893.4745098,0,9,1,921.7647059,287.9490196,34.89019608,390.2941176,11,1252.819608,27.08235294,1253.407843,0,251.7607843,0,0.17254902,57652,239155,77.26798897,0.7972334,20.99252758,48.98570908,48.90729029,2.108641504,86.54039062,2.571204815,10.78897697,26.12110768,65.07073996,37.24986644,0.551502116,62.21380178,10.55507934,12.9033472,61.72022329,0.177196246,0.049945518,0.477530528,0.345772792,0.038534865,7.994815078,55.58570801,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,1. Low Female Emp,1. Low Literacy
200,Reasi,20,0.85,0.00,0.15,0.83,0.01,0.16,2308,0,0,0,3,226,252,81,68,34,32,21,20,17,10,8,14,10,7,7,4,3,2,5,5,3,6,5,1,2,0,1,2,0,1,1,3,0,4,2,0,0,0,1,2,0,0,1,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,523.972549,1,5,0,3273.796078,285.2352941,48.96470588,1833.776471,22,1557.756863,53.98039216,2919.109804,10,398.945098,1.984313725,7.545098039,61382,281471,79.87513929,0.536619856,19.05471148,46.15073963,52.42808804,1.42364211,80.12314848,3.152662018,16.56551269,31.29237887,61.42317943,33.51435926,2.315432863,64.16726402,18.11554299,16.40950578,44.82273485,0.289320078,0.059289335,0.489589472,0.305580463,0.127190821,20.7062184,59.96390392,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,3. High Female Emp,1. Low Literacy
201,Jaisalmer,114,0.93,0.01,0.06,0.92,0.03,0.05,46942,0,0,0,999,432,724,291,341,86,102,71,41,41,45,32,32,14,20,18,11,12,6,6,3,8,5,4,3,7,1,4,6,5,1,3,0,1,2,3,6,1,6,0,1,3,3,4,1,2,2,3,0,0,1,0,3,2,1,4,0,0,3,0,0,0,0,0,0,0,0,51376.03137,0,0,1524.12549,0,1143.462745,86,58.57254902,0,119194.9843,133892,615116,70.30070878,2.953764228,26.45362755,45.70460147,51.51790025,2.779475249,75.76528769,5.524593702,18.28787232,48.12222836,47.12464076,51.04022496,16.60262226,32.36313297,15.04009,17.85484364,48.08702749,0.235600984,0.075034864,0.661224696,0.229371142,0.185651091,17.90865463,59.76645056,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,2. Moderate Female Emp,1. Low Literacy
